id,url,snippet,source,headline,date,desk,section,type,word_count,locations,subjects
5b4f5515068401528a2cf96a,https://www.nytimes.com/2018/07/18/world/asia/rape-chennai-india.html,The repeated attacks on the child at her apartment complex have revived debate about rape in India.,The New York Times,‘An Entire Community Got Together to Rape a Child’: India Recoils at Girl’s Assault,2018-07-18,Foreign,World,News,914,"['India', 'Chennai (India)']","['Sex Crimes', 'Child Abuse and Neglect', 'Women and Girls']"
5b880cb8068401528a2d6776,https://www.nytimes.com/2018/08/30/world/asia/india-activists-arrests.html,"Five people have been arrested on charges including having ties to communist rebels, planning assassinations of government officials and inciting a riot.",The New York Times,‘Activists in Shackles’: Indians Denounce Arrests as Crackdown on Dissent,2018-08-30,Foreign,World,News,1080,['India'],"['Politics and Government', 'Demonstrations, Protests and Riots', 'Political Prisoners', 'Human Rights and Human Rights Violations']"
5c0269b63a125f5075bfcfc8,https://www.nytimes.com/2018/12/01/style/self-care/black-latina-wellness.html,"“I still eat rice and beans. I just use brown rice now,” said Annya Santana of Menos Mas, a wellness company that speaks to African-American and Latinx communities.",The New York Times,Wellness ‘For the Culture’,2018-12-01,Styles,Style,News,1600,"['Bronx (NYC)', 'East Harlem (Manhattan, NY)']","['Diet and Nutrition', 'Exercise', 'Veganism']"
5b923e1c068401528a2d9c37,https://www.nytimes.com/2018/09/07/books/review/last-englishmen-deborah-baker.html,"Deborah Baker’s “The Last Englishmen: Love, War, and the End of Empire” charts the adventures of some courageous and complicated British climbers.",The New York Times,"Mount Everest Defeated Them — And so, in the End, Did India",2018-09-07,BookReview,Books,Review,1015,"['Himalayas', 'India']","['Books and Literature', 'Mountaineering']"
5bc8e0f4068401528a2e0ecf,https://www.nytimes.com/2018/10/18/briefing/the-taliban-khashoggi-india.html,Here’s what you need to know to start your day.,The New York Times,"The Taliban, Khashoggi, India: Your Friday Briefing",2018-10-18,NYTNow,Briefing,briefing,1348,[],[]
5bd8b480068401528a2e2ea2,https://www.nytimes.com/2018/10/30/briefing/synagogue-shooting-india-south-korea.html,Here’s what you need to know to start your day.,The New York Times,"Synagogue Shooting, India, South Korea: Your Wednesday Briefing",2018-10-30,NYTNow,Briefing,briefing,1351,[],[]
5ba3a500068401528a2dc029,https://www.nytimes.com/2018/09/20/business/india-jet-airways-cabin.html,The Jet Airways blunder is just the latest sign of trouble in the country’s airline industry.,The New York Times,Bloody Nosed Passengers Gasp for Air on Indian Flight After Crew Fails to Pressurize Cabin,2018-09-20,Business,Business Day,News,784,['India'],"['Airlines and Airplanes', 'Aviation Accidents, Safety and Disasters', 'Travel and Vacations']"
5a81a86110f40f00018c07d1,https://www.nytimes.com/2018/02/12/world/asia/india-train-elephants.html,The authorities say the train driver was going too fast and ignored villagers who were waving flashlights to urge him to slow down.,The New York Times,"Speeding Train Plows Into Elephants in India, Killing 5 Animals",2018-02-12,Foreign,World,News,778,"['India', 'Assam State (India)']","['Elephants', 'Animal Abuse, Rights and Welfare', 'Railroad Accidents and Safety']"
5b69f24b068401528a2d2e35,https://www.nytimes.com/2018/08/07/business/ikea-first-india-store.html,"The Swedish furniture giant opens in Hyderabad, India, this week. To appeal to customers, it is cutting prices, offering assembly and selling samosas.",The New York Times,"Ikea Opens First India Store, Tweaking Products but Not the Vibe",2018-08-07,Business,Business Day,News,1211,['Hyderabad (India)'],"['Furniture', 'Shopping and Retail', 'Interior Design and Furnishings', 'Prices (Fares, Fees and Rates)']"
5b38d92d068401528a2b91e5,https://www.nytimes.com/2018/07/01/world/asia/india-bus-crash-uttarakhand.html,"The bus was traveling in an area where roads are poorly maintained, and the death toll was high even in a country where deadly crashes are all too common.",The New York Times,"Overloaded Bus Plunges Into Gorge in India, Killing Dozens",2018-07-01,Foreign,World,News,286,"['India', 'Uttarakhand (India)']","['Traffic Accidents and Safety', 'Buses', 'Deaths (Fatalities)']"
5bf1b9cf3a125f5075bfae71,https://www.nytimes.com/2018/11/18/technology/india-government-free-phones-election.html,"The leaders of one Indian state gave 2.9 million smartphones to residents, then used them to campaign for re-election. Others may copy the model.",The New York Times,"In ‘Digital India,’ Government Hands Out Free Phones to Win Votes",2018-11-18,Business,Technology,News,1533,"['India', 'Chhattisgarh (India)', 'Raipur (Chhattisgarh, India)']","['Smartphones', 'Politics and Government', 'Voting and Voters', 'Elections']"
5a88db5710f40f00018c1a22,https://www.nytimes.com/2018/02/17/world/trump-tower-india.html,President Trump’s eldest son is headed to India on a sales trip for the family’s real estate business. Indians are star-struck by a family both rich and famous.,The New York Times,"President or Luxury Towers: Either Way, Trump Is the Rage in India",2018-02-18,Foreign,World,News,1598,"['India', 'Gurgaon (India)']","['Conflicts of Interest', 'Real Estate and Housing (Residential)', 'United States Politics and Government', 'United States International Relations']"
5ac3083a068401528a2a1354,https://www.nytimes.com/2018/04/03/opinion/india-data-privacy-biometric-aadhar.html,The chasm between India’s digital governance aspirations and its ability to protect that data collected from hundreds of millions of citizens is growing increasingly wider.,International New York Times,India Loves Data but Fails to Protect It,2018-04-03,OpEd,Opinion,Op-Ed,1033,['India'],"['Politics and Government', 'Identification Devices', 'Data-Mining and Database Marketing', 'Corruption (Institutional)', 'Biometrics', 'Privacy']"
5bed43bd3a125f5075bfa63f,https://www.nytimes.com/2018/11/15/travel/budget-leh-india-.html,"In the Ladakh region of northern India, the town of Leh is known for its beauty and culture, and for the experience of buying a cashmere scarf.",The New York Times,"Cups of Tea, Pashminas and Momos, Seeing India’s Himalayas on a Budget",2018-11-15,Travel,Travel,News,1831,"['India', 'Leh (India)', 'Ladakh (India)']","['Budget Travel', 'Travel and Vacations']"
5c0fc0593a125f5075bfe8ee,https://www.nytimes.com/2018/12/11/world/asia/india-isha-ambani-wedding-beyonce.html,"Isha Ambani, the daughter of one of Asia’s richest men, is marrying a childhood friend in Mumbai on Wednesday. The weeklong celebrations are on a scale rivaling royalty.",The New York Times,"Beyoncé, Bhangra and a Bill in the Millions: The Wedding That Has India Obsessed",2018-12-11,Foreign,World,News,748,['Udaipur (India)'],['Weddings and Engagements']
5c096f713a125f5075bfdddf,https://www.nytimes.com/2018/12/06/world/asia/mastanamma-india-chef-dies.html,"She presided over a spectacularly popular video channel, cooking emu eggs and pizza. Fans also loved her salt-of-the-earth sense of humor.",The New York Times,"World’s Oldest Celebrity Chef, an Indian Great-Grandma, Dies at 107",2018-12-06,Foreign,World,Obituary (Obit),723,['India'],"['Chefs', 'Deaths (Obituaries)', 'Cooking and Cookbooks', 'Indian Food (Cuisine)']"
5a8459a810f40f00018c0f8f,https://www.nytimes.com/2018/02/14/business/india-bank-fraud.html,"The scandal at Punjab National Bank, a state-controlled lender, risks drying up the loans small and medium-size businesses need to power the country’s growth.",The New York Times,$1.8 Billion in India Bank Fraud Raises Fears of Ripple Effects,2018-02-14,Business,Business Day,News,643,['India'],"['Banking and Financial Institutions', 'Politics and Government', 'Frauds and Swindling']"
5b7c5e70068401528a2d5092,https://www.nytimes.com/2018/08/21/books/review-we-that-are-young-preti-taneja.html,Preti Taneja’s “We That Are Young” layers Shakespeare’s story over a modern-day conflict between a billionaire from Delhi and his three daughters.,The New York Times,"A King Lear Set in India, Wild and Tragic as Ever",2018-08-21,Culture,Books,Review,836,[],['Books and Literature']
5b433226068401528a2ba623,https://www.nytimes.com/2018/07/09/business/dealbook/review-billionaire-raj.html,A new book by the journalist James Crabtree argues that the current regime of the superrich can blossom into a Progressive Era that leaves behind inequality and crony capitalism.,The New York Times,Review: ‘The Billionaire Raj’ Offers Reasons for Optimism in India’s Gilded Age,2018-07-09,Business,Business Day,News,929,"['Mumbai (India)', 'India', 'China']","['Politics and Government', 'Economic Conditions and Trends', 'High Net Worth Individuals', 'Corruption (Institutional)', 'Income Inequality']"
5af9d291068401528a2ae08a,https://www.nytimes.com/2018/05/14/technology/whatsapp-india-elections.html,"Unlike Facebook and Instagram, WhatsApp has received little attention for its influence on voters. But in one Indian state, the messaging service became a prime election tool.",The New York Times,"In India, Facebook’s WhatsApp Plays Central Role in Elections",2018-05-14,Business,Technology,News,1589,"['Karnataka (India)', 'India']","['Elections', 'Hinduism', 'Muslims and Islam', 'Rumors and Misinformation', 'Instant Messaging']"
5bc788d8068401528a2e0b5a,https://www.nytimes.com/2018/10/17/briefing/khashoggi-indias-metoo-marijuana.html,Here’s what you need to know to start your day.,The New York Times,"Khashoggi, India’s #MeToo, Marijuana: Your Thursday Briefing",2018-10-17,NYTNow,Briefing,briefing,1264,[],[]
5c0f8aab3a125f5075bfe86e,https://www.nytimes.com/2018/12/11/travel/52-places-chandigarh-india.html,"With only three more stops to go, our columnist takes in Chandigarh, Le Corbusier’s rigorously planned city, and, on the flip side, a fantastical rock garden, with a mirrored fun-house and waterfall. ",The New York Times,Adventures in ‘the Most Organized City’ in India ,2018-12-11,Travel,Travel,News,2021,['Chandigarh (India)'],['Travel and Vacations']
5bc75208068401528a2e0a92,https://www.nytimes.com/2018/10/17/world/asia/india-mj-akbar-resigns-metoo.html,"India’s governing party promised to champion women and economic growth, but more women are leaving the work force than ever, partly over safety concerns.",The New York Times,"A Top Indian Minister Resigns, but Can #MeToo Reform Government?",2018-10-17,Foreign,World,News,1260,['India'],"['#MeToo Movement', 'Sexual Harassment', 'Politics and Government', 'Newspapers', 'News and News Media']"
5bbd00e0068401528a2df49d,https://www.nytimes.com/2018/10/09/briefing/saudi-arabia-metoo-in-india-skripal.html,Here’s what you need to know to start your day.,The New York Times,"Saudi Arabia, #MeToo in India, Skripal: Your Wednesday Briefing",2018-10-09,NYTNow,Briefing,briefing,1315,[],[]
5acf61d7068401528a2a808c,https://www.nytimes.com/2018/04/12/business/india-defense-lockheed-boeing.html,"India, the world’s top importer of weapons, wants to develop its local industry. U.S. companies are offering technology and new factories to win deals.",The New York Times,Want to Sell Fighter Jets to India? Make Them There,2018-04-12,Business,Business Day,News,1144,['India'],"['Defense and Military Forces', 'Arms Trade', 'Military Aircraft', 'United States Defense and Military Forces', 'International Trade and World Market', 'Government Contracts and Procurement', 'Factories and Manufacturing', 'Helicopters']"
5b267fa2068401528a2b3d5a,https://www.nytimes.com/2018/06/17/world/asia/shimla-india-drought-water.html,"Some 600 million Indians, about half the population, face high to extreme water scarcity conditions, with about 200,000 dying every year from inadequate access to safe water, says a government report.",The New York Times,Deadly Tensions Rise as India’s Water Supply Runs Dangerously Low,2018-06-17,Foreign,World,News,1163,"['India', 'Shimla (India)']","['Water', 'Shortages', 'Conservation of Resources', 'Drought', 'Travel and Vacations']"
5af2dc37068401528a2ad163,https://www.nytimes.com/2018/05/09/business/walmart-flipkart-india-amazon.html,The $16 billion deal will put America’s largest operator of physical retail stores in direct competition with Amazon in a promising but risky market.,The New York Times,Walmart Takes Control of India’s Flipkart in E-Commerce Gamble,2018-05-09,Business,Business Day,News,537,['India'],['E-Commerce']
5ac888a3068401528a2a46bd,https://www.nytimes.com/2018/04/07/technology/india-id-aadhaar.html,"The government requires its people to submit finger, eye and facial images. The ID is mandatory for many services, but opponents say it infringes privacy.",The New York Times,"‘Big Brother’ in India Requires Fingerprint Scans for Food, Phones and Finances",2018-04-07,SundayBusiness,Technology,News,1283,['India'],"['Identification Devices', 'Surveillance of Citizens by Government']"
